respondent_id,country,sex,age,urban_rural,income_level,marital_status,education,life_satisfaction,freedom_of_choice,financial_satisfaction,trust_people,importance_of_god,emancipative_values,secular_values,avg_satisfaction,age_group
792071816,Turkey,Female,58,Urban,Medium,Married,Lower,7,7,8,Not trusted,1,0.690601852,0.52925,7.5,45-60
792071959,Turkey,Male,58,Rural,Medium,Married,Lower,1,5,1,Not trusted,10,0.241666667,0.2224475,1,45-60
792070231,Turkey,Female,58,Urban,Medium,Married,Higher,5,5,6,Trusted,8,0.538796296,0.3727777778,5.5,45-60
792071371,Turkey,Male,58,Rural,Medium,Married,Lower,7,10,7,Not trusted,10,0.252666667,0.1797222222,7,45-60
792071741,Turkey,Female,58,Urban,Medium,Married,Lower,8,7,7,Trusted,8,0.369398148,0.2491666667,7.5,45-60
792071091,Turkey,Male,58,Urban,Medium,Married,Lower,6,6,5,Not trusted,3,0.423055556,0.7752777778,5.5,45-60
792071655,Turkey,Female,58,Urban,Medium,Married,Lower,7,3,8,Not trusted,6,0.247268519,0.2761111111,7.5,45-60
792071744,Turkey,Female,58,Urban,Low,Married,Lower,8,7,7,Not trusted,8,0.353055556,0.2630555556,7.5,45-60
792070521,Turkey,Female,58,Urban,Medium,Married,Lower,4,6,5,Not trusted,6,0.055,0.3033333333,4.5,45-60
344071320,Hong Kong SAR,Male,57,Urban,Medium,Married,Middle,8,8,8,Trusted,8,0.339305556,0.4569444444,8,45-60
344071337,Hong Kong SAR,Female,57,Urban,Medium,Married,Middle,6,5,5,Not trusted,5,0.559212963,0.7333333333,5.5,45-60
344070793,Hong Kong SAR,Female,57,Urban,Low,Married,Lower,10,1,8,Not trusted,5,0.324861111,0.3466666667,9,45-60
344071415,Hong Kong SAR,Female,57,Urban,Medium,Married,Middle,6,6,4,Trusted,4,0.295046296,0.4286111111,5,45-60
344071845,Hong Kong SAR,Male,57,Urban,Low,Married,Middle,3,3,4,Trusted,6,0.735,0.6777777778,3.5,45-60
344070219,Hong Kong SAR,Male,57,Urban,Low,Single,Middle,5,3,4,Not trusted,8,0.491666667,0.2902777778,4.5,45-60
344071953,Hong Kong SAR,Female,57,Urban,Low,Married,Middle,6,6,6,Not trusted,6,0.498888889,0.6936111111,6,45-60
344070498,Hong Kong SAR,Female,57,Urban,Medium,Married,Higher,8,8,7,Trusted,9,0.362033333,0.3041666667,7.5,45-60
344071607,Hong Kong SAR,Male,57,Urban,Medium,Married,Higher,5,5,5,Not trusted,4,0.404675926,0.6377777778,5,45-60
344070931,Hong Kong SAR,Female,57,Urban,High,Married,Middle,7,9,9,Not trusted,2,0.473703704,0.6377777778,8,45-60
344070819,Hong Kong SAR,Male,57,Urban,Medium,Single,Middle,9,10,9,Not trusted,3,0.250787037,0.5269444444,9,45-60
344070215,Hong Kong SAR,Male,57,Urban,Low,Married,Middle,5,5,5,Not trusted,5,0.541111111,0.5525,5,45-60
344070196,Hong Kong SAR,Male,57,Urban,Low,Married,Middle,6,7,6,Not trusted,3,0.4965,0.4158333333,6,45-60
344071969,Hong Kong SAR,Female,57,Urban,Low,Married,Lower,4,4,4,Not trusted,6,0.436805556,0.5541666667,4,45-60
344071951,Hong Kong SAR,Female,57,Urban,Low,Married,Middle,7,7,7,Not trusted,5,0.455601852,0.6941666667,7,45-60
344071145,Hong Kong SAR,Male,57,Urban,Medium,Married,Higher,8,7,8,Trusted,10,0.672638889,0.3875,8,45-60
344071587,Hong Kong SAR,Female,57,Urban,Medium,Widowed,Middle,8,10,8,Not trusted,1,0.804444444,0.5125,8,45-60
344070138,Hong Kong SAR,Female,57,Urban,Medium,Married,Lower,9,8,6,Trusted,3,0.565601852,0.7341666667,7.5,45-60
344071950,Hong Kong SAR,Female,57,Urban,Low,Married,Higher,1,2,1,Not trusted,1,0.445787037,0.86,1,45-60
344071700,Hong Kong SAR,Female,57,Urban,Low,Married,Higher,3,5,1,Not trusted,10,0.529259259,0.5125,2,45-60
344070236,Hong Kong SAR,Female,57,Urban,Medium,Single,Middle,5,5,5,Trusted,1,0.433657407,0.4283333333,5,45-60
344070083,Hong Kong SAR,Male,57,Urban,Low,Married,Middle,7,8,7,Not trusted,1,0.292731482,0.4433333333,7,45-60
344070959,Hong Kong SAR,Female,57,Urban,Medium,Married,Middle,7,8,7,Not trusted,2,0.325277778,0.4569444444,7,45-60
360070868,Indonesia,Female,57,Rural,Medium,Married,Lower,9,6,8,Not trusted,10,0.203425926,0.3188888889,8.5,45-60
360071265,Indonesia,Female,57,Urban,Medium,Widowed,Lower,9,8,5,Not trusted,9,0.344074074,0.3183333333,7,45-60
360072020,Indonesia,Female,57,Rural,Low,Married,Lower,10,10,10,Not trusted,10,0.367083333,0.1938888889,10,45-60
360072331,Indonesia,Female,57,Urban,Medium,Widowed,Lower,9,5,7,Not trusted,10,0.328430926,0.4847222222,8,45-60
360072619,Indonesia,Female,57,Rural,Low,Widowed,Lower,2,4,1,Not trusted,9,0.3675,0.1941666667,1.5,45-60
360071106,Indonesia,Male,57,Rural,Medium,Married,Middle,7,8,7,Not trusted,10,0.410509259,0.3877777778,7,45-60
360072624,Indonesia,Male,57,Rural,Low,Widowed,Lower,10,5,3,Not trusted,9,0.483101852,0.2777777778,6.5,45-60
360072830,Indonesia,Male,57,Rural,Low,Married,Lower,10,10,10,Not trusted,10,0.110833333,0.0966666667,10,45-60
360071809,Indonesia,Male,57,Rural,Medium,Married,Lower,5,1,6,Not trusted,10,0.362592593,0.1655555556,5.5,45-60
360072014,Indonesia,Female,57,Rural,Low,Married,Higher,9,6,9,Not trusted,10,0.18162037,0.1788888889,9,45-60
360072910,Indonesia,Female,57,Urban,Low,Single,Lower,10,10,10,Not trusted,10,0.339166667,0.3044444444,10,45-60
360070531,Indonesia,Male,57,Rural,Medium,Married,Lower,10,10,10,Not trusted,10,0.262916667,0.1238888889,10,45-60
360070085,Indonesia,Male,57,Rural,Low,Married,Lower,10,8,8,Trusted,10,0.511296296,0.1383333333,9,45-60
360073143,Indonesia,Female,57,Urban,High,Widowed,Higher,8,7,6,Not trusted,10,0.53375,0.2622222222,7,45-60
360071930,Indonesia,Male,57,Rural,Medium,Married,Lower,7,9,6,Not trusted,9,0.31125,0.4152777778,6.5,45-60
458070027,Malaysia,Female,57,Rural,Low,Married,Lower,10,9,9,Not trusted,10,0.375787037,0.2894444444,9.5,45-60
458070031,Malaysia,Female,57,Rural,Low,Married,Lower,8,8,8,Not trusted,10,0.27462963,0.1930555556,8,45-60
458070167,Malaysia,Female,57,Rural,Medium,Married,Lower,7,7,5,Not trusted,10,0.311944444,0.2211111111,6,45-60
458070172,Malaysia,Male,57,Rural,Low,Married,Lower,10,6,5,Not trusted,10,0.262916667,0.0138888889,7.5,45-60
458070381,Malaysia,Male,57,Rural,Medium,Married,Lower,8,6,6,Not trusted,8,0.526111111,0.3466666667,7,45-60
458070388,Malaysia,Female,57,Rural,Medium,Married,Lower,9,9,9,Not trusted,9,0.458981482,0.2775,9,45-60
458070413,Malaysia,Female,57,Urban,Low,Married,Higher,6,7,7,Not trusted,10,0.38,0.3880555556,6.5,45-60
458070423,Malaysia,Female,57,Urban,Low,Single,Lower,7,8,6,Not trusted,10,0.36912037,0.3588888889,6.5,45-60
458070432,Malaysia,Male,57,Urban,Medium,Married,Lower,7,7,6,Not trusted,9,0.320925926,0.3733333333,6.5,45-60
458070436,Malaysia,Male,57,Urban,High,Married,Lower,8,9,8,Not trusted,5,0.344074074,0.3308333333,8,45-60
458070510,Malaysia,Female,57,Urban,Low,Single,Lower,3,3,3,Not trusted,6,0.777777778,0.6791666667,3,45-60
458070535,Malaysia,Male,57,Urban,Medium,Married,Lower,9,9,9,Not trusted,10,0.263333333,0.3886111111,9,45-60
458070572,Malaysia,Male,57,Urban,High,Married,Higher,8,8,6,Not trusted,6,0.685185185,0.5675,7,45-60
458070578,Malaysia,Female,57,Urban,Medium,Single,Middle,5,6,5,Not trusted,7,0.413240741,0.29,5,45-60
458070613,Malaysia,Male,57,Urban,Low,Married,Middle,5,5,5,Not trusted,5,0.522037037,0.7902777778,5,45-60
458070770,Malaysia,Female,57,Urban,Medium,Married,Middle,8,8,8,Trusted,8,0.371435185,0.1377777778,8,45-60
458070882,Malaysia,Male,57,Urban,Medium,Single,Lower,7,8,7,Not trusted,9,0.513472222,0.3863888889,7,45-60
458071125,Malaysia,Female,57,Rural,Low,Married,Lower,5,5,5,Not trusted,5,0.304305556,0.3469444444,5,45-60
458071311,Malaysia,Female,57,Urban,Medium,Single,Higher,8,6,7,Not trusted,7,0.570787037,0.6366666667,7.5,45-60
792070465,Turkey,Female,57,Rural,Medium,Widowed,Lower,7,10,7,Not trusted,10,0.161333333,0.1663888889,7,45-60
792071733,Turkey,Female,57,Rural,Medium,Married,Lower,5,6,3,Not trusted,10,0.18,0.1933333333,4,45-60
792071727,Turkey,Male,57,Urban,Medium,Married,Lower,6,4,5,Trusted,9,0.436388889,0.4291666667,5.5,45-60
792071514,Turkey,Female,57,Urban,Low,Married,Lower,7,7,6,Not trusted,10,0.138611111,0.1241666667,6.5,45-60
792071200,Turkey,Male,57,Urban,Low,Married,Lower,6,4,6,Not trusted,8,0.269166667,0.4155555556,6,45-60
792072055,Turkey,Female,57,Urban,Medium,Married,Lower,7,6,5,Not trusted,10,0.40875,0.1241666667,6,45-60
792071802,Turkey,Female,57,Urban,Low,Married,Lower,7,9,4,Not trusted,7,0.546018519,0.5683333333,5.5,45-60
792071546,Turkey,Female,57,Urban,Medium,Married,Lower,8,9,8,Not trusted,10,0.299953704,0.0138888889,8,45-60
792071365,Turkey,Female,57,Rural,Medium,Married,Lower,7,10,7,Not trusted,10,0.463666667,0.2213888889,7,45-60
792072322,Turkey,Female,57,Urban,Medium,Married,Middle,7,8,7,Not trusted,8,0.395833333,0.3325,7,45-60
792071865,Turkey,Male,57,Rural,Low,Married,Middle,10,10,4,Not trusted,10,0.455166667,0.1957808333,7,45-60
792071352,Turkey,Male,57,Rural,Medium,Married,Lower,8,8,6,Not trusted,10,0.211574074,0.0691666667,7,45-60
792072019,Turkey,Male,57,Urban,Low,Married,Lower,8,8,6,Not trusted,10,0.232824074,0.0691666667,7,45-60
792071073,Turkey,Male,57,Urban,Medium,Married,Lower,7,7,7,Not trusted,10,0.173333333,0.2075,7,45-60
344072019,Hong Kong SAR,Male,56,Urban,Medium,Married,Middle,8,8,9,Not trusted,1,0.545740741,0.4283333333,8.5,45-60
344070535,Hong Kong SAR,Female,56,Urban,Medium,Married,Middle,8,9,9,Not trusted,2,0.369537037,0.5125,8.5,45-60
344071469,Hong Kong SAR,Female,56,Urban,Medium,Married,Lower,6,8,6,Not trusted,5,0.478611111,0.4144444444,6,45-60
344071001,Hong Kong SAR,Female,56,Urban,Medium,Married,Middle,8,7,7,Not trusted,8,0.450277778,0.3180555556,7.5,45-60
344070768,Hong Kong SAR,Female,56,Urban,Low,Married,Lower,9,5,6,Not trusted,5,0.495795556,0.5958333333,7.5,45-60
344070907,Hong Kong SAR,Male,56,Urban,Medium,Single,Higher,8,8,8,Trusted,6,0.598981482,0.3316666667,8,45-60
344071447,Hong Kong SAR,Male,56,Urban,Medium,Single,Higher,6,3,7,Trusted,9,0.390925926,0.47,6.5,45-60
344072036,Hong Kong SAR,Male,56,Urban,Medium,Married,Middle,10,7,9,Trusted,1,0.75,0.4991666667,9.5,45-60
344070708,Hong Kong SAR,Female,56,Urban,Medium,Married,Middle,8,8,7,Not trusted,3,0.492222222,0.5816666667,7.5,45-60
344071643,Hong Kong SAR,Male,56,Urban,Medium,Married,Middle,7,7,7,Trusted,5,0.531296296,0.3183333333,7,45-60
344071329,Hong Kong SAR,Male,56,Urban,Medium,Married,Middle,6,6,6,Not trusted,7,0.392268519,0.3591666667,6,45-60
344070722,Hong Kong SAR,Male,56,Urban,Low,Divorced,Lower,3,3,1,Not trusted,1,0.588333333,0.4008333333,2,45-60
344072034,Hong Kong SAR,Male,56,Urban,Medium,Married,Higher,6,7,9,Not trusted,10,0.449861111,0.3036111111,7.5,45-60
344071813,Hong Kong SAR,Male,56,Urban,Medium,Married,Higher,8,8,9,Trusted,8,0.344351852,0.4427777778,8.5,45-60
344071487,Hong Kong SAR,Male,56,Urban,Medium,Divorced,Middle,6,7,3,Trusted,3,0.538518519,0.7475,4.5,45-60
344072043,Hong Kong SAR,Male,56,Urban,Medium,Married,Middle,5,5,5,Not trusted,5,0.441157407,0.9433333333,5,45-60
344070863,Hong Kong SAR,Male,56,Urban,Medium,Married,Middle,8,7,8,Trusted,7,0.415138889,0.595,8,45-60
344071454,Hong Kong SAR,Female,56,Urban,Medium,Single,Middle,6,7,7,Not trusted,6,0.700277778,0.4844444444,6.5,45-60
344071549,Hong Kong SAR,Female,56,Urban,Medium,Single,Middle,9,10,9,Trusted,10,0.401666667,0.5541666667,9,45-60
344071164,Hong Kong SAR,Female,56,Urban,Medium,Divorced,Middle,8,9,7,Not trusted,10,0.251759259,0.0825,7.5,45-60
344071816,Hong Kong SAR,Male,56,Urban,Medium,Married,Higher,6,7,6,Not trusted,7,0.3325,0.4286111111,6,45-60
344072039,Hong Kong SAR,Male,56,Urban,Medium,Single,Middle,5,6,7,Not trusted,7,0.357962963,0.6925,6,45-60
344071638,Hong Kong SAR,Male,56,Urban,Medium,Single,Higher,5,5,4,Not trusted,4,0.535509259,0.5952777778,4.5,45-60
344071812,Hong Kong SAR,Male,56,Urban,Medium,Married,Middle,6,8,7,Trusted,7,0.360833333,0.4986111111,6.5,45-60
344071710,Hong Kong SAR,Male,56,Urban,Low,Married,Middle,6,6,6,Trusted,1,0.679444444,0.8308333333,6,45-60
344070922,Hong Kong SAR,Male,56,Urban,Medium,Married,Middle,6,6,6,Not trusted,1,0.449444444,0.3591666667,6,45-60
344071811,Hong Kong SAR,Female,56,Urban,Medium,Married,Middle,8,8,8,Trusted,6,0.380972222,0.3880555556,8,45-60
344071725,Hong Kong SAR,Male,56,Urban,Medium,Married,Higher,7,6,8,Trusted,6,0.543981482,0.4425,7.5,45-60
344071122,Hong Kong SAR,Male,56,Urban,Medium,Married,Higher,8,7,8,Trusted,7,0.352638889,0.6508333333,8,45-60
344070572,Hong Kong SAR,Female,56,Urban,Low,Divorced,Lower,5,10,5,Trusted,8,0.55577777799999994,0.3768591667,5,45-60
344071803,Hong Kong SAR,Female,56,Urban,Medium,Single,Middle,3,5,2,Not trusted,6,0.503101852,0.4152777778,2.5,45-60
344071126,Hong Kong SAR,Male,56,Urban,Medium,Single,Higher,9,8,9,Trusted,5,0.431759259,0.4977777778,9,45-60
344071558,Hong Kong SAR,Male,56,Urban,Medium,Married,Middle,5,7,3,Trusted,3,0.698240741,0.7886111111,4,45-60
344070674,Hong Kong SAR,Male,56,Urban,Medium,Married,Lower,6,2,6,Not trusted,5,0.372358982,0.4283333333,6,45-60
344070449,Hong Kong SAR,Female,56,Urban,Medium,Married,Lower,6,5,5,Not trusted,8,0.37620370400000003,0.4708333333,5.5,45-60
344071102,Hong Kong SAR,Female,56,Urban,Medium,Married,Middle,8,9,8,Trusted,8,0.432592593,0.47,8,45-60
344070063,Hong Kong SAR,Male,56,Urban,Low,Married,Middle,8,5,5,Not trusted,3,0.47287037,0.4280555556,6.5,45-60
344071089,Hong Kong SAR,Female,56,Urban,Medium,Married,Higher,7,6,6,Trusted,3,0.41162037,0.3733333333,6.5,45-60
344071294,Hong Kong SAR,Female,56,Urban,High,Married,Middle,8,8,8,Trusted,6,0.413240741,0.5808333333,8,45-60
344071709,Hong Kong SAR,Male,56,Urban,Medium,Single,Middle,7,7,7,Not trusted,3,0.438981482,0.7483333333,7,45-60
360070431,Indonesia,Male,56,Rural,Low,Married,Middle,6,10,4,Not trusted,10,0.352916667,0.1933333333,5,45-60
360071004,Indonesia,Female,56,Rural,High,Widowed,Lower,7,10,1,Not trusted,10,0.220453333,0.4194722222,4,45-60
360072467,Indonesia,Female,56,Rural,Medium,Married,Lower,10,7,10,Not trusted,10,0.281435185,0.2080555556,10,45-60
360071076,Indonesia,Female,56,Rural,Medium,Married,Lower,8,5,10,Not trusted,10,0.320092593,0.3880555556,9,45-60
360072059,Indonesia,Female,56,Rural,High,Married,Lower,9,1,9,Not trusted,10,0.130833333,0.1375,9,45-60
360070611,Indonesia,Male,56,Rural,Low,Married,Lower,1,10,2,Not trusted,10,0.307037037,0.0969444444,1.5,45-60
360070351,Indonesia,Female,56,Urban,Medium,Married,Middle,8,7,8,Not trusted,8,0.389675926,0.2072222222,8,45-60
360072485,Indonesia,Male,56,Urban,Medium,Married,Middle,10,10,9,Not trusted,10,0.380416667,0,9.5,45-60
360070663,Indonesia,Female,56,Urban,Low,Married,Middle,10,7,8,Not trusted,10,0.2425,0.3872222222,9,45-60
360070561,Indonesia,Male,56,Urban,Medium,Married,Middle,8,3,8,Not trusted,10,0.255694444,0.2494444444,8,45-60
360072644,Indonesia,Female,56,Rural,Medium,Divorced,Lower,5,2,6,Not trusted,10,0.251759259,0.0963888889,5.5,45-60
458070129,Malaysia,Female,56,Rural,Medium,Married,Lower,7,7,7,Trusted,7,0.341203704,0.3608333333,7,45-60
458070295,Malaysia,Male,56,Rural,Medium,Married,Lower,9,9,9,Trusted,9,0.463333333,0,9,45-60
458070308,Malaysia,Male,56,Rural,Low,Married,Lower,8,3,6,Trusted,6,0.399907407,0.5122222222,7,45-60
458070419,Malaysia,Female,56,Urban,Medium,Married,Lower,5,5,4,Not trusted,6,0.564259259,0.5527777778,4.5,45-60
458070435,Malaysia,Female,56,Urban,Medium,Married,Lower,8,10,7,Trusted,8,0.700277778,0.5258333333,7.5,45-60
458070438,Malaysia,Female,56,Urban,Low,Married,Lower,8,8,6,Not trusted,10,0.44212963,0.3741666667,7,45-60
458070444,Malaysia,Male,56,Urban,Medium,Married,Lower,9,9,9,Not trusted,10,0.461296296,0.0966666667,9,45-60
458070490,Malaysia,Male,56,Urban,Medium,Married,Lower,6,8,6,Trusted,7,0.424814815,0.6227777778,6,45-60
458070545,Malaysia,Male,56,Urban,Medium,Married,Lower,6,6,6,Trusted,5,0.61,0.4558333333,6,45-60
458070585,Malaysia,Male,56,Urban,Low,Married,Higher,7,8,6,Trusted,3,0.781851852,0.4841666667,6.5,45-60
458070637,Malaysia,Female,56,Urban,Medium,Married,Lower,7,7,8,Not trusted,10,0.397453704,0.3316666667,7.5,45-60
458070644,Malaysia,Female,56,Urban,Low,Married,Lower,7,5,1,Not trusted,10,0.5125,0.3177777778,4,45-60
458070655,Malaysia,Female,56,Urban,Medium,Married,Middle,4,7,4,Not trusted,3,0.406435185,0.4838888889,4,45-60
458070656,Malaysia,Female,56,Urban,High,Married,Higher,6,6,5,Not trusted,10,0.478333333,0.3863888889,5.5,45-60
458070811,Malaysia,Female,56,Urban,Medium,Married,Higher,8,8,7,Not trusted,8,0.586018519,0.4566666667,7.5,45-60
458070850,Malaysia,Female,56,Urban,Low,Married,Middle,4,5,6,Not trusted,5,0.401527778,0.4425,5,45-60
458070932,Malaysia,Female,56,Urban,Medium,Divorced,Lower,8,8,7,Not trusted,9,0.499027778,0.4713888889,7.5,45-60
458071106,Malaysia,Male,56,Urban,Medium,Married,Higher,5,6,5,Not trusted,7,0.438287037,0.6777777778,5,45-60
458071307,Malaysia,Female,56,Urban,Medium,Married,Higher,5,7,7,Not trusted,10,0.861111111,0.2763888889,6,45-60
792071751,Turkey,Female,56,Urban,Low,Single,Lower,8,7,4,Not trusted,10,0.374301296,0.3308333333,6,45-60
792071403,Turkey,Male,56,Urban,Medium,Widowed,Lower,7,4,7,Not trusted,10,0.128353056,0.198645,7,45-60
792072327,Turkey,Female,56,Urban,Low,Widowed,Lower,7,8,6,Not trusted,7,0.366944444,0.2766666667,6.5,45-60
792071776,Turkey,Female,56,Urban,Medium,Married,Middle,4,5,4,Not trusted,7,0.359166667,0.3591666667,4,45-60
792071129,Turkey,Female,56,Urban,Medium,Widowed,Lower,6,4,2,Not trusted,10,0.460792037,0.4430555556,4,45-60
792071174,Turkey,Female,56,Rural,High,Married,Lower,8,9,8,Not trusted,6,0.409444444,0.5544444444,8,45-60
792071868,Turkey,Male,56,Rural,Medium,Married,Lower,6,5,5,Not trusted,10,0.27,0.2213888889,5.5,45-60
792071773,Turkey,Male,56,Urban,Low,Married,Lower,6,5,7,Not trusted,6,0.276666667,0.4283333333,6.5,45-60
792071492,Turkey,Female,56,Rural,Low,Married,Lower,8,5,7,Not trusted,6,0.366527778,0.4283333333,7.5,45-60
792071979,Turkey,Male,56,Urban,Medium,Single,Lower,7,8,8,Not trusted,7,0.453703704,0.2766666667,7.5,45-60
792071675,Turkey,Male,56,Rural,Low,Married,Lower,9,7,3,Not trusted,10,0.484166667,0.1525,6,45-60
792071287,Turkey,Female,56,Urban,Medium,Married,Lower,8,6,7,Not trusted,10,0.119814815,0.1108333333,7.5,45-60
792071201,Turkey,Female,56,Urban,Low,Married,Lower,7,5,7,Trusted,9,0.28375,0.235,7,45-60
792071273,Turkey,Female,56,Urban,Medium,Married,Lower,7,6,5,Not trusted,10,0.407407407,0.125,6,45-60
792070317,Turkey,Female,56,Urban,Low,Widowed,Lower,8,1,4,Not trusted,10,0.23954963,0.0833333333,6,45-60
792072406,Turkey,Female,56,Rural,Medium,Married,Middle,7,10,7,Not trusted,10,0.258016889,0.172,7,45-60
792070273,Turkey,Female,56,Urban,Medium,Divorced,Lower,4,9,5,Trusted,10,0.329074074,0.1244444444,4.5,45-60
792072374,Turkey,Male,56,Urban,Medium,Married,Lower,5,5,5,Not trusted,10,0.186666667,0.1383333333,5,45-60
792070222,Turkey,Female,56,Urban,Medium,Married,Higher,5,4,4,Not trusted,5,0.315185185,0.4697222222,4.5,45-60
792071850,Turkey,Male,56,Urban,Medium,Widowed,Lower,7,7,7,Not trusted,6,0.468518519,0.4646141667,7,45-60
792071407,Turkey,Female,56,Urban,Medium,Married,Lower,8,8,7,Not trusted,10,0.244398148,0.1108333333,7.5,45-60
792071731,Turkey,Female,56,Rural,Medium,Married,Lower,8,8,6,Not trusted,10,0.429166667,0.2066666667,7,45-60
792071886,Turkey,Female,56,Rural,Medium,Married,Lower,4,7,6,Not trusted,10,0.408333333,0.1658333333,5,45-60
792071224,Turkey,Female,56,Urban,Medium,Married,Lower,6,6,7,Not trusted,10,0.265231482,0.0833333333,6.5,45-60
792071245,Turkey,Male,56,Urban,Medium,Widowed,Lower,2,8,3,Trusted,7,0.463611111,0.57325,2.5,45-60
792071041,Turkey,Female,56,Urban,Medium,Married,Lower,5,6,5,Not trusted,5,0.587407407,0.4988888889,5,45-60
792071755,Turkey,Female,56,Urban,Low,Married,Lower,6,6,3,Not trusted,6,0.521481482,0.4283333333,4.5,45-60
792071747,Turkey,Male,56,Urban,Medium,Married,Lower,6,5,6,Trusted,6,0.27775,0.3583333333,6,45-60
792070018,Turkey,Female,56,Rural,Medium,Married,Lower,5,10,5,Not trusted,10,0.296666667,0.125,5,45-60
792071004,Turkey,Female,56,Urban,Medium,Married,Lower,8,8,6,Not trusted,10,0.325,0.4716666667,7,45-60
344071354,Hong Kong SAR,Female,55,Urban,Medium,Separated,Higher,7,5,6,Trusted,6,0.613796296,0.4838888889,6.5,45-60
344071081,Hong Kong SAR,Female,55,Urban,Medium,Single,Middle,6,6,6,Not trusted,4,0.36462963,0.7477777778,6,45-60
344070944,Hong Kong SAR,Male,55,Urban,Medium,Married,Middle,8,7,7,Trusted,6,0.431759259,0.4702777778,7.5,45-60
344071542,Hong Kong SAR,Female,55,Urban,Medium,Married,Middle,9,8,8,Not trusted,5,0.58875,0.36,8.5,45-60
344070612,Hong Kong SAR,Male,55,Urban,Medium,Living together as married,Middle,8,8,6,Not trusted,5,0.283194444,0.3594444444,7,45-60
344071913,Hong Kong SAR,Male,55,Urban,Medium,Married,Middle,3,3,6,Not trusted,1,0.3875,0.4841666667,4.5,45-60
344072021,Hong Kong SAR,Male,55,Urban,Medium,Married,Higher,7,5,5,Trusted,5,0.652222222,0.4561111111,6,45-60
344071300,Hong Kong SAR,Female,55,Urban,Medium,Single,Middle,4,5,3,Trusted,7,0.639675926,0.4283333333,3.5,45-60
344070423,Hong Kong SAR,Male,55,Urban,Medium,Married,Higher,8,8,9,Not trusted,1,0.258425926,0.5258333333,8.5,45-60
344070026,Hong Kong SAR,Male,55,Urban,Medium,Single,Lower,7,7,9,Not trusted,3,0.574444444,0.6211375,8,45-60
344071947,Hong Kong SAR,Female,55,Urban,Medium,Married,Higher,7,7,8,Trusted,7,0.62375,0.6227777778,7.5,45-60
344072041,Hong Kong SAR,Male,55,Urban,Medium,Married,Higher,8,8,7,Trusted,6,0.408888889,0.305,7.5,45-60
344071742,Hong Kong SAR,Female,55,Urban,Medium,Married,Middle,5,7,4,Not trusted,10,0.366944444,0.3036111111,4.5,45-60
344071508,Hong Kong SAR,Female,55,Urban,Medium,Single,Middle,5,5,5,Not trusted,3,0.37620370400000003,0.5533333333,5,45-60
344070998,Hong Kong SAR,Female,55,Urban,Medium,Married,Middle,8,6,9,Trusted,2,0.499027778,0.4975,8.5,45-60
344070414,Hong Kong SAR,Male,55,Urban,Medium,Married,Higher,8,8,8,Trusted,1,0.398148148,0.5966666667,8,45-60
344071829,Hong Kong SAR,Female,55,Urban,Medium,Married,Middle,7,7,6,Trusted,6,0.455462963,0.775,6.5,45-60
344070760,Hong Kong SAR,Male,55,Urban,Low,Married,Lower,10,9,10,Trusted,1,0.34625,0.2775,10,45-60
344071381,Hong Kong SAR,Male,55,Urban,Medium,Married,Middle,6,6,5,Not trusted,7,0.561388889,0.8308333333,5.5,45-60
344071437,Hong Kong SAR,Female,55,Urban,Medium,Married,Higher,7,8,8,Not trusted,7,0.2975,0.3733333333,7.5,45-60
